[16.02.2026 13:50:10] [CONNECT] Gracz połączony: e4GLOHQro2Co5YFhAAAV
[16.02.2026 13:50:25] [DISCONNECT] Gracz rozłączony: e4GLOHQro2Co5YFhAAAV (Gracz)
[16.02.2026 13:50:26] [CONNECT] Gracz połączony: RGUF2BY-yD1COkikAAAX
[16.02.2026 13:52:08] [DISCONNECT] Gracz rozłączony: RGUF2BY-yD1COkikAAAX (Gracz)
[16.02.2026 13:52:10] [CONNECT] Gracz połączony: 4FViFTiHNnA8ZCPtAAAZ
[16.02.2026 13:52:10] [NICK] Gracz 4FViFTiHNnA8ZCPtAAAZ ustawił nick: a
[16.02.2026 13:52:15] [DISCONNECT] Gracz rozłączony: 4FViFTiHNnA8ZCPtAAAZ (a)
[16.02.2026 13:52:17] [CONNECT] Gracz połączony: J-WVLG3W9_SDtjH7AAAb
[16.02.2026 13:52:17] [NICK] Gracz J-WVLG3W9_SDtjH7AAAb ustawił nick: A
[16.02.2026 13:52:21] [CHAT] <A>: AAA
[16.02.2026 13:52:25] [DISCONNECT] Gracz rozłączony: J-WVLG3W9_SDtjH7AAAb (A)
[16.02.2026 13:52:26] [CONNECT] Gracz połączony: Xk5NnM3BelC_NoGsAAAd
[16.02.2026 13:52:26] [NICK] Gracz Xk5NnM3BelC_NoGsAAAd ustawił nick: Gracz
[16.02.2026 13:52:35] [CONNECT] Gracz połączony: XVLF5nA7oUYrrJVPAAAf
[16.02.2026 13:52:35] [NICK] Gracz XVLF5nA7oUYrrJVPAAAf ustawił nick: Gracz
[16.02.2026 13:52:40] [DISCONNECT] Gracz rozłączony: XVLF5nA7oUYrrJVPAAAf (Gracz)
[16.02.2026 13:57:13] [SYSTEM] Serwer startuje na porcie 3000
[16.02.2026 13:57:13] [CONNECT] Gracz połączony: n1JnIDeyHKqWub-rAAAB
[16.02.2026 13:57:13] [NICK] Gracz n1JnIDeyHKqWub-rAAAB ustawił nick: Gracz
[16.02.2026 13:57:17] [DISCONNECT] Gracz rozłączony: n1JnIDeyHKqWub-rAAAB (Gracz)
[16.02.2026 13:57:19] [CONNECT] Gracz połączony: wHgcV5L62XiLz2vjAAAD
[16.02.2026 13:57:19] [NICK] Gracz wHgcV5L62XiLz2vjAAAD ustawił nick: a
[16.02.2026 13:57:33] [CHAT] <a>: say co
[16.02.2026 13:58:15] [CMD] Admin wHgcV5L62XiLz2vjAAAD użył /say: wtf
[16.02.2026 13:59:57] [SYSTEM] Serwer startuje na porcie 3000
[16.02.2026 13:59:59] [CONNECT] Gracz połączony: CC85TsNdv62YGhonAAAB
[16.02.2026 13:59:59] [NICK] Gracz CC85TsNdv62YGhonAAAB ustawił nick: a
[16.02.2026 14:03:18] [SYSTEM] Serwer startuje na porcie 3000
[16.02.2026 14:03:22] [CONNECT] Gracz połączony: ODORSUdrRKF23xJvAAAB
[16.02.2026 14:03:22] [NICK] Gracz ODORSUdrRKF23xJvAAAB ustawił nick: a
[16.02.2026 14:03:34] [DISCONNECT] Gracz rozłączony: ODORSUdrRKF23xJvAAAB (a)
[16.02.2026 14:04:01] [CONNECT] Gracz połączony: ZxmgRFATV5ouyn3lAAAD
[16.02.2026 14:04:01] [NICK] Gracz ZxmgRFATV5ouyn3lAAAD ustawił nick: aaaaaa
[16.02.2026 14:04:32] [CMD] Gracz ZxmgRFATV5ouyn3lAAAD zmienił nick na Hej
[16.02.2026 14:04:39] [CHAT] <Hej>: aaaaaaaaa
[16.02.2026 14:04:46] [CHAT] <Hej>: Co
[16.02.2026 14:06:25] [DISCONNECT] Gracz rozłączony: ZxmgRFATV5ouyn3lAAAD (Hej)
[16.02.2026 14:06:27] [CONNECT] Gracz połączony: nz2b2AvfzBq4r2ySAAAF
[16.02.2026 14:06:27] [NICK] Gracz nz2b2AvfzBq4r2ySAAAF ustawił nick: aaaaaa
[16.02.2026 14:06:32] [CMD] Gracz nz2b2AvfzBq4r2ySAAAF zmienił nick na Hej
[16.02.2026 14:11:04] [DISCONNECT] Gracz rozłączony: nz2b2AvfzBq4r2ySAAAF (Hej)
[16.02.2026 14:11:05] [CONNECT] Gracz połączony: 0MaUaJ7ds_6Q0LaYAAAH
[16.02.2026 14:11:05] [NICK] Gracz 0MaUaJ7ds_6Q0LaYAAAH ustawił nick: a
[16.02.2026 14:11:09] [DISCONNECT] Gracz rozłączony: 0MaUaJ7ds_6Q0LaYAAAH (a)
[16.02.2026 14:19:03] [CONNECT] Gracz połączony: CpRFEsr4eLxpxII9AAAJ
[16.02.2026 14:19:03] [NICK] Gracz CpRFEsr4eLxpxII9AAAJ ustawił nick: aaa
[16.02.2026 14:19:22] [CHAT] <aaa>: a
[16.02.2026 14:21:38] [DISCONNECT] Gracz rozłączony: CpRFEsr4eLxpxII9AAAJ (aaa)
[16.02.2026 14:24:20] [CONNECT] Gracz połączony: JahyMFcxFsdreioOAAAL
[16.02.2026 14:24:20] [NICK] Gracz JahyMFcxFsdreioOAAAL ustawił nick: a
[16.02.2026 14:25:44] [DISCONNECT] Gracz rozłączony: JahyMFcxFsdreioOAAAL (a)
[16.02.2026 14:25:46] [CONNECT] Gracz połączony: MIcZT-sVIP5tHpzSAAAN
[16.02.2026 14:25:46] [NICK] Gracz MIcZT-sVIP5tHpzSAAAN ustawił nick: aaa
[16.02.2026 14:25:51] [CHAT] <aaa>: hej
[16.02.2026 14:27:56] [DISCONNECT] Gracz rozłączony: MIcZT-sVIP5tHpzSAAAN (aaa)
[16.02.2026 14:27:59] [CONNECT] Gracz połączony: UiOr64hegOVUg6fvAAAP
[16.02.2026 14:27:59] [NICK] Gracz UiOr64hegOVUg6fvAAAP ustawił nick: aaa
[16.02.2026 14:28:02] [CHAT] <aaa>: hej
[16.02.2026 14:28:14] [KILL] aaa zabił krowę ID 97
[16.02.2026 14:28:15] [KILL] aaa zabił krowę ID 101
[16.02.2026 14:28:16] [KILL] aaa zabił krowę ID 95
[16.02.2026 14:28:17] [KILL] aaa zabił krowę ID 91
[16.02.2026 14:28:18] [KILL] aaa zabił krowę ID 93
[16.02.2026 14:28:18] [KILL] aaa zabił krowę ID 100
[16.02.2026 14:28:20] [DISCONNECT] Gracz rozłączony: UiOr64hegOVUg6fvAAAP (aaa)
[16.02.2026 14:28:23] [CONNECT] Gracz połączony: kvoh5rtRbKeMkGQOAAAR
[16.02.2026 14:28:23] [NICK] Gracz kvoh5rtRbKeMkGQOAAAR ustawił nick: aaa
[16.02.2026 14:28:38] [DISCONNECT] Gracz rozłączony: kvoh5rtRbKeMkGQOAAAR (aaa)
[16.02.2026 14:28:40] [CONNECT] Gracz połączony: bcYXUOMwFgMBnD0wAAAT
[16.02.2026 14:28:40] [NICK] Gracz bcYXUOMwFgMBnD0wAAAT ustawił nick: aaaaaaaaa
[16.02.2026 14:31:26] [DISCONNECT] Gracz rozłączony: bcYXUOMwFgMBnD0wAAAT (aaaaaaaaa)
[16.02.2026 14:31:28] [CONNECT] Gracz połączony: HsC0AWdL8OUlI2xMAAAV
[16.02.2026 14:31:28] [NICK] Gracz HsC0AWdL8OUlI2xMAAAV ustawił nick: aaa
[16.02.2026 15:39:03] [SYSTEM] Serwer startuje na porcie 3000
[16.02.2026 15:39:05] [CONNECT] Gracz połączony: 40s4532yvM3FqFjOAAAB
[16.02.2026 15:39:05] [NICK] Gracz 40s4532yvM3FqFjOAAAB ustawił nick: aa
[16.02.2026 15:39:06] [DISCONNECT] Gracz rozłączony: 40s4532yvM3FqFjOAAAB (aa)
[16.02.2026 15:39:08] [CONNECT] Gracz połączony: ca1--sjDpTnBk123AAAD
[16.02.2026 15:39:08] [NICK] Gracz ca1--sjDpTnBk123AAAD ustawił nick: aaa
[16.02.2026 15:39:17] [KILL] aaa zabił krowę ID 6
[16.02.2026 15:39:18] [KILL] aaa zabił krowę ID 10
[16.02.2026 15:39:19] [KILL] aaa zabił krowę ID 7
[16.02.2026 15:39:20] [KILL] aaa zabił krowę ID 3
[16.02.2026 15:39:21] [KILL] aaa zabił krowę ID 8
[16.02.2026 15:39:22] [KILL] aaa zabił krowę ID 0
[16.02.2026 15:39:24] [KILL] aaa zabił krowę ID 14
[16.02.2026 15:39:26] [KILL] aaa zabił krowę ID 11
[16.02.2026 15:39:26] [KILL] aaa zabił krowę ID 16
[16.02.2026 15:39:50] [BUILD] aaa POSTAWIŁ (2) w [21, 51]
[16.02.2026 15:39:51] [BUILD] aaa ZNISZCZYŁ w [21, 51]
[16.02.2026 15:39:54] [BUILD] aaa ZNISZCZYŁ w [18, 51]
[16.02.2026 15:39:56] [BUILD] aaa ZNISZCZYŁ w [18, 51]
[16.02.2026 15:39:57] [BUILD] aaa POSTAWIŁ (12) w [18, 51]
[16.02.2026 15:39:57] [BUILD] aaa POSTAWIŁ (12) w [19, 51]
[16.02.2026 15:39:58] [BUILD] aaa POSTAWIŁ (12) w [20, 51]
[16.02.2026 15:39:58] [BUILD] aaa POSTAWIŁ (12) w [21, 51]
[16.02.2026 15:39:59] [BUILD] aaa POSTAWIŁ (12) w [22, 51]
[16.02.2026 15:40:25] [BUILD] aaa ZNISZCZYŁ w [-3, 31]
[16.02.2026 15:40:26] [BUILD] aaa ZNISZCZYŁ w [-3, 30]
[16.02.2026 15:40:26] [BUILD] aaa ZNISZCZYŁ w [-5, 30]
[16.02.2026 15:40:26] [BUILD] aaa ZNISZCZYŁ w [-4, 30]
[16.02.2026 15:40:27] [BUILD] aaa ZNISZCZYŁ w [-4, 31]
[16.02.2026 15:40:27] [BUILD] aaa ZNISZCZYŁ w [-5, 31]
[16.02.2026 15:40:28] [BUILD] aaa ZNISZCZYŁ w [-6, 30]
[16.02.2026 15:40:32] [DISCONNECT] Gracz rozłączony: ca1--sjDpTnBk123AAAD (aaa)
